Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,1,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,ALLEN,3,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"1,562",
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,ALLEN,3,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,3,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,DE KALB,33,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,DE KALB,33,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,1,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,LAGRANGE,87,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"12,980",
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,LAGRANGE,87,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,16,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"3,720",
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,3,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,STEUBEN,151,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,STEUBEN,151,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"1,450",
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,5,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"1,680",
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,3,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"1,470",
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,3,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,1,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,1,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,OWEN,119,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,OWEN,119,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,PARKE,121,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,PARKE,121,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,3,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,VIGO,167,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,VIGO,167,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,
CENSUS,1997,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,1,
CENSUS,1997,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JONES,105,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JONES,105,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,1,
CENSUS,1997,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,
CENSUS,1997,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,ALLAMAKEE,5,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,ALLAMAKEE,5,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,
CENSUS,1997,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,CLAYTON,43,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,CLAYTON,43,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,
CENSUS,1997,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,WINNESHIEK,191,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"3,892",
CENSUS,1997,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,WINNESHIEK,191,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,3,
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,CENTRAL,30,ALLEN,3,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,268,
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,CENTRAL,30,ALLEN,3,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,3,
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,CRITTENDEN,55,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,800,
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,CRITTENDEN,55,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,3,
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,PENDLETON,191,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,PENDLETON,191,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,1,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,CENTRAL,20,HANCOCK,9,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,304,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,CENTRAL,20,HANCOCK,9,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,5,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,CENTRAL,20,PENOBSCOT,19,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"17,319",
CENSUS,1997,YEAR,,COUNTY,MAINE,23,CENTRAL,20,PENOBSCOT,19,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,31,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,CENTRAL,20,PISCATAQUIS,21,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"5,210",
CENSUS,1997,YEAR,,COUNTY,MAINE,23,CENTRAL,20,PISCATAQUIS,21,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,10,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,CENTRAL,20,SOMERSET,25,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"834,194",
CENSUS,1997,YEAR,,COUNTY,MAINE,23,CENTRAL,20,SOMERSET,25,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,76,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,CENTRAL,20,WALDO,27,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"6,000",
CENSUS,1997,YEAR,,COUNTY,MAINE,23,CENTRAL,20,WALDO,27,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,16,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,CENTRAL,20,WASHINGTON,29,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,MAINE,23,CENTRAL,20,WASHINGTON,29,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,5,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,NORTH,10,AROOSTOOK,3,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"9,998",
CENSUS,1997,YEAR,,COUNTY,MAINE,23,NORTH,10,AROOSTOOK,3,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,16,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,ANDROSCOGGIN,1,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"2,750",
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,ANDROSCOGGIN,1,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,10,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,CUMBERLAND,5,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"3,889",
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,CUMBERLAND,5,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,11,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,FRANKLIN,7,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"11,165",
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,FRANKLIN,7,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,31,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,KENNEBEC,11,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"5,274",
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,KENNEBEC,11,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,24,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,KNOX,13,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,KNOX,13,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,5,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,LINCOLN,15,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"2,129",
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,LINCOLN,15,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,13,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,OXFORD,17,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"12,484",
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,OXFORD,17,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,28,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,SAGADAHOC,23,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,655,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,SAGADAHOC,23,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,7,
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,YORK,31,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"18,527",
CENSUS,1997,YEAR,,COUNTY,MAINE,23,SOUTH,30,YORK,31,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,42,
CENSUS,1997,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,BALTIMORE,5,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,BALTIMORE,5,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,1,
CENSUS,1997,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,WASHINGTON,43,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,WASHINGTON,43,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,
CENSUS,1997,YEAR,,COUNTY,MARYLAND,24,SOUTHERN,80,ST MARYS,37,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,MARYLAND,24,SOUTHERN,80,ST MARYS,37,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,1,
CENSUS,1997,YEAR,,COUNTY,MARYLAND,24,WESTERN,10,ALLEGANY,1,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,MARYLAND,24,WESTERN,10,ALLEGANY,1,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,1,
CENSUS,1997,YEAR,,COUNTY,MARYLAND,24,WESTERN,10,GARRETT,23,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"23,285",
CENSUS,1997,YEAR,,COUNTY,MARYLAND,24,WESTERN,10,GARRETT,23,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,14,
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,BERKSHIRE,3,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"20,771",
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,BERKSHIRE,3,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,40,
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,DUKES,7,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,DUKES,7,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,ESSEX,9,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"1,456",
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,ESSEX,9,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,8,
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,FRANKLIN,11,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"115,153",
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,FRANKLIN,11,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,105,
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,HAMPDEN,13,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"10,380",
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,HAMPDEN,13,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,13,
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,HAMPSHIRE,15,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"68,805",
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,HAMPSHIRE,15,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,69,
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,MIDDLESEX,17,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,MIDDLESEX,17,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,8,
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,NORFOLK,21,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,NORFOLK,21,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,WORCESTER,27,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"8,394",
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,WORCESTER,27,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,27,
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,CLARE,35,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"2,919",
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,CLARE,35,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,3,
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,GLADWIN,51,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"10,646",
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,GLADWIN,51,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,10,
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,GRATIOT,57,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"12,350",
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,GRATIOT,57,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,6,
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,ISABELLA,73,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"11,560",
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,ISABELLA,73,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,7,
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,MECOSTA,107,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"6,400",
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,MECOSTA,107,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,9,
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,MIDLAND,111,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,MIDLAND,111,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,6,
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,MONTCALM,117,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"7,210",
